person,personLabel,location,birthyear,sitelinks
http://www.wikidata.org/entity/Q76918,Johann Georg Faust,Point(8.756944444 49.023888888),1480,32
http://www.wikidata.org/entity/Q1090701,Stephan Gerlach,Point(8.756944444 49.023888888),1546,7
http://www.wikidata.org/entity/Q1695738,Johann Otto von Gemmingen,Point(8.800277777 48.824166666),1545,6
http://www.wikidata.org/entity/Q67820,Bartholomäus Ringwaldt,Point(14.551667 52.341944),1532,9
http://www.wikidata.org/entity/Q1580861,Hans Krell,Point(10.070555555 49.134722222),1490,7
http://www.wikidata.org/entity/Q532591,Goschwin Nickel,Point(6.358333333 50.922222222),1584,12
http://www.wikidata.org/entity/Q3292910,Maria of Jülich-Berg,Point(6.358333333 50.922222222),1491,12
http://www.wikidata.org/entity/Q164696,Hans Baldung Grien,Point(9.8 48.8),1484,41
http://www.wikidata.org/entity/Q567523,Jerg Ratgeb,Point(9.8 48.8),1485,10
http://www.wikidata.org/entity/Q883502,Hans Judenkönig,Point(9.8 48.8),1450,8
http://www.wikidata.org/entity/Q2589406,Wolfgang Dachstein,Point(7.940833333 48.470833333),1487,6
http://www.wikidata.org/entity/Q364431,Adolphus VIII of Holstein,Point(9.516388888 53.925),1401,17
http://www.wikidata.org/entity/Q69137,"Anthony Günther, Count of Oldenburg",Point(8.213888888 53.143888888),1583,15
http://www.wikidata.org/entity/Q5962036,Johannes Loccenius,Point(9.516388888 53.925),1598,9
http://www.wikidata.org/entity/Q95422,"John VII, Count of Oldenburg",Point(8.213888888 53.143888888),1540,10
http://www.wikidata.org/entity/Q103962,"Anthony I, Count of Oldenburg",Point(8.213888888 53.143888888),1505,10
http://www.wikidata.org/entity/Q124140,John V,Point(8.213888888 53.143888888),1460,11
http://www.wikidata.org/entity/Q153940,Christian I of Denmark,Point(8.213888888 53.143888888),1426,56
http://www.wikidata.org/entity/Q467837,Anna of Oldenburg,Point(8.213888888 53.143888888),1501,15
http://www.wikidata.org/entity/Q1696449,"John VI, Count of Oldenburg",Point(8.213888888 53.143888888),1500,8
http://www.wikidata.org/entity/Q1696449,"John VI, Count of Oldenburg",Point(8.213888888 53.143888888),1501,8
http://www.wikidata.org/entity/Q326684,Johann Heynlin,Point(8.608888888 48.966388888),1430,6
http://www.wikidata.org/entity/Q90983,Johannes Schenck von Grafenberg,Point(9.3 48.556111111),1530,6
http://www.wikidata.org/entity/Q2824938,"Adolph, Count of Oldenburg-Delmenhorst",Point(8.213888888 53.143888888),1458,7
http://www.wikidata.org/entity/Q89614,Thomas Kantzow,Point(13.081944444 54.309166666),1505,7
http://www.wikidata.org/entity/Q71709,Georg Rörer,Point(12.964444444 48.835277777),1492,6
http://www.wikidata.org/entity/Q78022,Bernard Prettwicz,Point(17.0396 51.1035),1526,7
http://www.wikidata.org/entity/Q75797,Michael Maestlin,Point(9.652777777 48.7025),1550,27
http://www.wikidata.org/entity/Q61475,Maria of the Palatinate-Simmern,Point(8.71 49.412222222),1561,19
http://www.wikidata.org/entity/Q62811,Frederick I,Point(8.71 49.412222222),1425,23
http://www.wikidata.org/entity/Q62954,Louis V,Point(8.71 49.412222222),1478,17
http://www.wikidata.org/entity/Q64523,Arnolt Schlick,Point(8.71 49.412222222),1460,15
http://www.wikidata.org/entity/Q64905,Philip,Point(8.71 49.412222222),1448,21
http://www.wikidata.org/entity/Q66918,"Louis IV, Elector Palatine",Point(8.71 49.412222222),1424,19
http://www.wikidata.org/entity/Q67214,Ruprecht of the Palatinate,Point(8.71 49.412222222),1481,14
http://www.wikidata.org/entity/Q69618,"Philip, Duke of Palatinate-Neuburg",Point(8.71 49.412222222),1503,13
http://www.wikidata.org/entity/Q57403,Wilhelm Schickard,Point(8.870833333 48.596666666),1592,32
http://www.wikidata.org/entity/Q60854,Johannes Valentinus Andreae,Point(8.870833333 48.596666666),1586,24
http://www.wikidata.org/entity/Q95677,Heinrich Schickhardt,Point(8.870833333 48.596666666),1558,6
http://www.wikidata.org/entity/Q91005,Bartholomäus Scultetus,Point(14.987222222 51.152777777),1540,6
http://www.wikidata.org/entity/Q319818,Peter Hasse,Point(10.865 49.816),1575,8
http://www.wikidata.org/entity/Q319818,Peter Hasse,Point(10.865 49.816),1585,8
http://www.wikidata.org/entity/Q72026,Philip of the Palatinate,Point(8.71 49.412222222),1480,11
http://www.wikidata.org/entity/Q72921,George of the Palatinate,Point(8.71 49.412222222),1486,10
http://www.wikidata.org/entity/Q86138,Henry of the Palatinate,Point(8.71 49.412222222),1487,11
http://www.wikidata.org/entity/Q91230,"Elisabeth of the Palatinate, Landgravine of Hesse",Point(8.71 49.412222222),1483,6
http://www.wikidata.org/entity/Q91923,Julius Wilhelm Zincgref,Point(8.71 49.412222222),1591,6
http://www.wikidata.org/entity/Q96562,Wolfgang of the Palatinate,Point(8.71 49.412222222),1494,11
http://www.wikidata.org/entity/Q96844,"Louis I, Count of Löwenstein",Point(8.71 49.412222222),1463,9
http://www.wikidata.org/entity/Q97124,Mechthild of the Palatinate,Point(8.71 49.412222222),1419,15
http://www.wikidata.org/entity/Q102322,Helen of the Palatinate,Point(8.71 49.412222222),1493,10
http://www.wikidata.org/entity/Q102529,John III of the Palatinate,Point(8.71 49.412222222),1488,8
http://www.wikidata.org/entity/Q4328208,Johannes Nucius,Point(14.987222222 51.152777777),1556,8
http://www.wikidata.org/entity/Q5360525,Elias Hutter,Point(14.987222222 51.152777777),1553,7
http://www.wikidata.org/entity/Q159970,Bocatius,Point(14.066666666 51.783055555),1570,11
http://www.wikidata.org/entity/Q70897,Wilhelm Fabry,Point(6.939444444 51.171388888),1560,15
http://www.wikidata.org/entity/Q1679186,Jakob Köbel,Point(8.71 49.412222222),1462,7
http://www.wikidata.org/entity/Q163800,Veit Stoss,Point(8.691111111 48.445),1447,31
http://www.wikidata.org/entity/Q1411919,Katharina von Zimmern,Point(9.1125 47.992777777),1478,7
http://www.wikidata.org/entity/Q27323,Friedrich Risner,Point(9.706666666 50.868333333),1533,7
http://www.wikidata.org/entity/Q86740,"Philip Ernest, Count of Hohenlohe-Langenburg",Point(9.848611111 49.253333333),1584,11
http://www.wikidata.org/entity/Q87636,Simon Grynaeus,Point(9.211944444 48.178333333),1493,10
http://www.wikidata.org/entity/Q104806,John II of Baden,Point(8.244444 48.776667),1434,9
http://www.wikidata.org/entity/Q105938,Jakob von Baden,Point(8.244444 48.776667),1471,12
http://www.wikidata.org/entity/Q808503,"Barnim VIII, Duke of Pomerania",Point(13.38333333 54.08333333),1403,9
http://www.wikidata.org/entity/Q873883,"Wartislaw X, Duke of Pomerania",Point(13.38333333 54.08333333),1435,9
http://www.wikidata.org/entity/Q6306341,Joachim the Younger,Point(13.38333333 54.08333333),1424,7
http://www.wikidata.org/entity/Q118320,Amalie of the Palatinate,Point(8.71 49.412222222),1490,10
http://www.wikidata.org/entity/Q73995,"Count Karl II, Count of Hohenzollern-Sigmaringen",Point(9.216388888 48.086666666),1547,10
http://www.wikidata.org/entity/Q87531,Eitel Frederick von Hohenzollern-Sigmaringen,Point(9.216388888 48.086666666),1582,12
http://www.wikidata.org/entity/Q459281,"Prince Johann I, Prince of Hohenzollern-Sigmaringen",Point(9.216388888 48.086666666),1578,11
http://www.wikidata.org/entity/Q470613,Fidelis of Sigmaringen,Point(9.216388888 48.086666666),1577,20
http://www.wikidata.org/entity/Q479382,"Eitel Frederick IV, Count of Hohenzollern",Point(9.216388888 48.086666666),1545,11
http://www.wikidata.org/entity/Q1690661,Joachim of Zollern,Point(9.216388888 48.086666666),1554,6
http://www.wikidata.org/entity/Q785925,Gerardus Vossius,Point(8.71 49.412222222),1577,22
http://www.wikidata.org/entity/Q785925,Gerardus Vossius,Point(8.71 49.412222222),1577,22
http://www.wikidata.org/entity/Q1870108,Lorenz Lechler,Point(8.71 49.412222222),1460,6
http://www.wikidata.org/entity/Q64984,"Christopher II, Margrave of Baden-Rodemachern",Point(8.240833333 48.761944444),1537,16
http://www.wikidata.org/entity/Q66602,"Christopher I, Margrave of Baden-Baden",Point(8.240833333 48.761944444),1453,18
http://www.wikidata.org/entity/Q66842,"William, Margrave of Baden-Baden",Point(8.240833333 48.761944444),1593,17
http://www.wikidata.org/entity/Q68658,Marie of Baden-Sponheim,Point(8.240833333 48.761944444),1507,17
http://www.wikidata.org/entity/Q71207,"Philip II, Margrave of Baden-Baden",Point(8.240833333 48.761944444),1559,16
http://www.wikidata.org/entity/Q71813,"Philibert, Margrave of Baden-Baden",Point(8.240833333 48.761944444),1536,16
http://www.wikidata.org/entity/Q523903,"Bernard II, Margrave of Baden-Baden",Point(8.240833333 48.761944444),1428,14
http://www.wikidata.org/entity/Q61435,"Henry V, Duke of Brunswick-Lüneburg",Point(10.536944444 52.162222222),1489,19
http://www.wikidata.org/entity/Q62953,"Julius, Duke of Brunswick-Lüneburg",Point(10.536944444 52.162222222),1528,17
http://www.wikidata.org/entity/Q63536,"Frederick Ulrich, Duke of Brunswick-Lüneburg",Point(10.536944444 52.162222222),1591,19
http://www.wikidata.org/entity/Q63536,"Frederick Ulrich, Duke of Brunswick-Lüneburg",Point(10.536944444 52.162222222),1591,19
http://www.wikidata.org/entity/Q71436,Sophia Hedwig of Brunswick-Lüneburg,Point(10.536944444 52.162222222),1592,18
http://www.wikidata.org/entity/Q86766,"Catherine of Brunswick-Wolfenbüttel, Margravine of Brandenburg-Küstrin",Point(10.536944444 52.162222222),1518,9
http://www.wikidata.org/entity/Q91542,"Elisabeth of Brunswick-Wolfenbüttel, Duchess of Saxe-Altenburg",Point(10.536944444 52.162222222),1593,15
http://www.wikidata.org/entity/Q95695,Dorothea Hedwig of Brunswick-Wolfenbüttel,Point(10.536944444 52.162222222),1587,12
http://www.wikidata.org/entity/Q106524,Hedwig of Brunswick-Wolfenbüttel,Point(10.536944444 52.162222222),1580,12
http://www.wikidata.org/entity/Q106524,Hedwig of Brunswick-Wolfenbüttel,Point(10.536944444 52.162222222),1595,12
http://www.wikidata.org/entity/Q122794,Sophie Hedwig of Brunswick-Wolfenbüttel,Point(10.536944444 52.162222222),1561,12
http://www.wikidata.org/entity/Q558253,"Julius Henry, Duke of Saxe-Lauenburg",Point(10.536944444 52.162222222),1586,13
http://www.wikidata.org/entity/Q571387,"Johann VII, Duke of Mecklenburg",Point(12.176388888 53.793888888),1558,15
http://www.wikidata.org/entity/Q668049,"John Albert I, Duke of Mecklenburg",Point(12.176388888 53.793888888),1526,19
http://www.wikidata.org/entity/Q87692,Jan Haller,Point(10.178888888 49.377222222),1467,6
http://www.wikidata.org/entity/Q834727,Melchior Volmar,Point(8.624722222 48.168055555),1497,6
http://www.wikidata.org/entity/Q2951068,Franciscus Junius,Point(8.71 49.412222222),1591,13
http://www.wikidata.org/entity/Q3840454,Louise Juliana of the Palatinate,Point(8.71 49.412222222),1594,6
http://www.wikidata.org/entity/Q75975,Achilles Gasser,Point(9.683888888 47.545833333),1505,6
http://www.wikidata.org/entity/Q104144,Johann Marbach,Point(9.683888888 47.545833333),1521,8
http://www.wikidata.org/entity/Q688647,Johannes Cuspinian,Point(10.233333333 50.05),1473,11
http://www.wikidata.org/entity/Q314147,Wendel Dietterlin,Point(9.256666666 47.924166666),1550,11
http://www.wikidata.org/entity/Q76579,Georgius Agricola,Point(12.544444444 50.823333333),1494,60
http://www.wikidata.org/entity/Q154751,Nicholas of Cusa,Point(7.069444444 49.916111111),1401,76
http://www.wikidata.org/entity/Q62168,"Eberhard I, Duke of Württemberg",Point(9.39895 48.4932),1445,21
http://www.wikidata.org/entity/Q694197,"Christoph, Duke of Württemberg",Point(9.39895 48.4932),1515,17
http://www.wikidata.org/entity/Q1370440,Johann Schreck,Point(9.273333333 48.111666666),1576,15
http://www.wikidata.org/entity/Q89590,Anna of Pomerania,Point(12.716666666 54.366666666),1590,7
http://www.wikidata.org/entity/Q118299,"Ulrich, Duke of Pomerania",Point(12.716666666 54.366666666),1589,10
http://www.wikidata.org/entity/Q122822,"George II, Duke of Pomerania",Point(12.716666666 54.366666666),1582,12
http://www.wikidata.org/entity/Q249029,"Francis, Duke of Pomerania",Point(12.716666666 54.366666666),1577,11
http://www.wikidata.org/entity/Q249029,"Francis, Duke of Pomerania",Point(12.716666666 54.366666666),1589,11
http://www.wikidata.org/entity/Q571957,"Bogislaw XIV, Duke of Pomerania",Point(12.716666666 54.366666666),1580,15
http://www.wikidata.org/entity/Q571957,"Bogislaw XIV, Duke of Pomerania",Point(12.716666666 54.366666666),1580,15
http://www.wikidata.org/entity/Q271571,Elisabeth of Anhalt,Point(12.084444444 51.968055555),1563,21
http://www.wikidata.org/entity/Q527486,Anna Maria of Anhalt,Point(12.084444444 51.968055555),1561,10
http://www.wikidata.org/entity/Q961926,Pieter Dirkszoon Keyser,Point(7.206111111 53.366944444),1540,15
http://www.wikidata.org/entity/Q111912,Salomon Schweigger,Point(8.631666666 48.362777777),1551,9
http://www.wikidata.org/entity/Q1621309,Jacob Dircksz de Graeff,Point(7.206111111 53.366944444),1569,9
http://www.wikidata.org/entity/Q1621309,Jacob Dircksz de Graeff,Point(7.206111111 53.366944444),1571,9
http://www.wikidata.org/entity/Q1903721,Martin Hermann Faber,Point(7.206111111 53.366944444),1587,8
http://www.wikidata.org/entity/Q1971867,Johann Heinrich Alting,Point(7.206111111 53.366944444),1583,8
http://www.wikidata.org/entity/Q2778143,Johannes Lutma,Point(7.206111111 53.366944444),1584,6
http://www.wikidata.org/entity/Q62754,Jakob Andreae,Point(9.316944444 48.830277777),1528,13
http://www.wikidata.org/entity/Q530947,"Ludwig II, Count of Württemberg-Urach",Point(9.316944444 48.830277777),1439,12
http://www.wikidata.org/entity/Q547225,"Eberhard II, Duke of Württemberg",Point(9.316944444 48.830277777),1447,18
http://www.wikidata.org/entity/Q544169,Erasmus Reinhold,Point(11.354166666 50.650555555),1511,27
http://www.wikidata.org/entity/Q438145,Amalia of Neuenahr,Point(6.5125 51.575),1539,11
http://www.wikidata.org/entity/Q438145,Amalia of Neuenahr,Point(6.5125 51.575),1539,11
http://www.wikidata.org/entity/Q67531,Paul Speratus,Point(10.130555555 48.961111111),1484,15
http://www.wikidata.org/entity/Q702197,Melchior Franck,Point(14.807222222 50.896111111),1579,15
http://www.wikidata.org/entity/Q70119,Paul Fagius,Point(8.279444444 49.119444444),1504,11
http://www.wikidata.org/entity/Q782868,Ernst of Schaumburg,Point(9.04939 52.26065),1569,10
http://www.wikidata.org/entity/Q782868,Ernst of Schaumburg,Point(9.049166666 52.260833333),1569,10
http://www.wikidata.org/entity/Q60298,Johann Eck,Point(10.283333333 48.083333333),1486,25
http://www.wikidata.org/entity/Q71316,Jacob Bidermann,Point(9.723611111 48.283333333),1578,9
http://www.wikidata.org/entity/Q883694,Wolf Heinrich von Baudissin,Point(14.398333333 51.244722222),1579,6
http://www.wikidata.org/entity/Q883694,Wolf Heinrich von Baudissin,Point(14.398333333 51.244722222),1597,6
http://www.wikidata.org/entity/Q536275,Hans Backoffen,Point(9.156666666 49.907777777),1500,7
http://www.wikidata.org/entity/Q48797,Hans von Kulmbach,Point(11.433333333 50.1),1476,19
http://www.wikidata.org/entity/Q48797,Hans von Kulmbach,Point(11.433333333 50.1),1480,19
http://www.wikidata.org/entity/Q463669,Anna Marie of Brunswick-Lüneburg,Point(9.65 51.416666666),1532,17
http://www.wikidata.org/entity/Q463669,Anna Marie of Brunswick-Lüneburg,Point(9.65 51.416666666),1532,17
http://www.wikidata.org/entity/Q153643,Heinrich Schütz,Point(12.009722222 50.930555555),1585,52
http://www.wikidata.org/entity/Q66909,Valens Acidalius,Point(12.485555555 53.163611111),1567,9
http://www.wikidata.org/entity/Q61214,"Wolfgang William, Count Palatine of Neuburg",Point(11.183333333 48.733333333),1578,25
http://www.wikidata.org/entity/Q65353,"Augustus, Count Palatine of Sulzbach",Point(11.183333333 48.733333333),1582,19
http://www.wikidata.org/entity/Q66645,"Charles I, Count Palatine of Zweibrücken-Birkenfeld",Point(11.183333333 48.733333333),1560,16
http://www.wikidata.org/entity/Q69541,"John Frederick, Count Palatine of Sulzbach-Hilpoltstein",Point(11.183333333 48.733333333),1587,11
http://www.wikidata.org/entity/Q70700,Countess Palatine Anna Maria of Neuburg,Point(11.183333333 48.733333333),1575,15
http://www.wikidata.org/entity/Q101172,Countess Palatine Barbara of Zweibrücken-Neuburg,Point(11.183333333 48.733333333),1559,9
http://www.wikidata.org/entity/Q120108,Johann Jacob von Wallhausen,Point(7.765555555 49.888055555),1580,6
http://www.wikidata.org/entity/Q571404,"John Albert II, Duke of Mecklenburg",Point(12.683333333 53.516666666),1590,15
http://www.wikidata.org/entity/Q65819,"Henry, Duke of Brunswick-Dannenberg",Point(11.17 53.0),1533,14
http://www.wikidata.org/entity/Q65819,"Henry, Duke of Brunswick-Dannenberg",Point(11.17 53.0),1533,14
http://www.wikidata.org/entity/Q90978,Anna of Nassau-Dillenburg,Point(11.17 53.0),1440,8
http://www.wikidata.org/entity/Q553000,"Julius Ernst, Duke of Brunswick-Dannenberg",Point(11.17 53.0),1571,11
http://www.wikidata.org/entity/Q61839,Götz von Berlichingen,Point(9.466666666 49.3),1480,27
http://www.wikidata.org/entity/Q1693865,Johann Georg Fuchs von Dornheim,Point(10.35 49.8),1586,6
http://www.wikidata.org/entity/Q69253,Konrad Wimpina,Point(9.323333333 49.521666666),1460,12
http://www.wikidata.org/entity/Q87880,"Otto II, Count Palatine of Mosbach-Neumarkt",Point(9.133333 49.35),1435,10
http://www.wikidata.org/entity/Q1739358,Albrecht von Pfalz-Mosbach,Point(9.133333 49.35),1440,6
http://www.wikidata.org/entity/Q75562,"John Augustus, Count Palatine of Lützelstein",Point(7.661388888 49.173888888),1575,9
http://www.wikidata.org/entity/Q75973,Friedrich Myconius,Point(11.033333333 50.133333333),1491,10
http://www.wikidata.org/entity/Q481456,Heinrich Faber,Point(11.033333333 50.133333333),1490,9
http://www.wikidata.org/entity/Q68699,"George John I, Count Palatine of Veldenz",Point(7.730555555 49.244444444),1543,12
http://www.wikidata.org/entity/Q68699,"George John I, Count Palatine of Veldenz",Point(7.730555555 49.244444444),1545,12
http://www.wikidata.org/entity/Q75631,Werner Rolevinck,Point(7.356944444 52.054722222),1425,8
http://www.wikidata.org/entity/Q350010,Hendrik van den Bergh,Point(8.808888888 53.076944444),1573,7
http://www.wikidata.org/entity/Q65659,Johann Gropper,Point(8.109166666 51.571111111),1503,11
http://www.wikidata.org/entity/Q78146,Heinrich von Galen,Point(8.109166666 51.571111111),1480,6
http://www.wikidata.org/entity/Q87630,Dietrich of Fürstenberg,Point(7.975 51.500555555),1546,6
http://www.wikidata.org/entity/Q547783,Tielman Susato,Point(8.109166666 51.571111111),1500,19
http://www.wikidata.org/entity/Q87080,Bernhard Rothmann,Point(6.915 51.9925),1495,7
http://www.wikidata.org/entity/Q76873,Johann Tetzel,Point(13.940277777 50.962222222),1460,32
http://www.wikidata.org/entity/Q473515,Hermann Finck,Point(13.940277777 50.962222222),1527,9
http://www.wikidata.org/entity/Q2540957,"Walburgis, Countess of Rietberg",Point(8.433333333 51.8),1555,8
http://www.wikidata.org/entity/Q74248,Johannes Aepinus,Point(12.283055555 52.266666666),1499,8
http://www.wikidata.org/entity/Q98433,Johannes Bonemilch,Point(8.416666666 50.930277777),1434,6
http://www.wikidata.org/entity/Q819814,John II of Nassau-Saarbrücken,Point(8.011666666 49.666388888),1423,10
http://www.wikidata.org/entity/Q73087,Benedikt Carpzov,Point(12.6484 51.8671),1595,11
http://www.wikidata.org/entity/Q86832,Paul Luther,Point(12.6484 51.8671),1533,14
http://www.wikidata.org/entity/Q91183,Joachim Mörlin,Point(12.6484 51.8671),1514,7
http://www.wikidata.org/entity/Q111425,Caspar Cruciger the Younger,Point(12.6484 51.8671),1525,7
http://www.wikidata.org/entity/Q115402,Rudolph Goclenius the Younger,Point(12.6484 51.8671),1572,9
http://www.wikidata.org/entity/Q170339,Lucas Cranach the Younger,Point(12.6484 51.8671),1515,39
http://www.wikidata.org/entity/Q696266,Hans Cranach the Younger,Point(12.6484 51.8671),1513,11
http://www.wikidata.org/entity/Q767689,Augustin Cranach,Point(12.6484 51.8671),1554,6
http://www.wikidata.org/entity/Q77395,Hans Buchner,Point(9.611388888 47.783055555),1483,11
http://www.wikidata.org/entity/Q61369,Gabriel Biel,Point(8.431111111 49.319444444),1418,22
http://www.wikidata.org/entity/Q65952,Georg von Speyer,Point(8.431111111 49.319444444),1500,9
http://www.wikidata.org/entity/Q73351,Egon VIII of Fürstenberg-Heiligenberg,Point(8.431111111 49.319444444),1588,8
http://www.wikidata.org/entity/Q78374,Anselm Casimir Wambold von Umstadt,Point(8.431111111 49.319444444),1580,7
http://www.wikidata.org/entity/Q45260,Hans Kohlhase,Point(14.139722222 52.503611111),1500,6
http://www.wikidata.org/entity/Q809352,Bartholomäus Gesius,Point(14.139722222 52.503611111),1562,7
http://www.wikidata.org/entity/Q84303,Catherine of Cleves,Point(6.14 51.79),1417,13
http://www.wikidata.org/entity/Q138155,Magdalene of Jülich-Cleves-Berg,Point(6.14 51.79),1553,16
http://www.wikidata.org/entity/Q153472,Joos van Cleve,Point(6.14 51.79),1485,25
http://www.wikidata.org/entity/Q319287,Charles Frederick of Jülich-Cleves-Berg,Point(6.14 51.79),1555,8
http://www.wikidata.org/entity/Q324485,"Engelbert, Count of Nevers",Point(6.14 51.79),1462,12
http://www.wikidata.org/entity/Q432727,Marie Eleonore of Cleves,Point(6.14 51.79),1550,21
http://www.wikidata.org/entity/Q457553,Sibylle of Jülich-Cleves-Berg,Point(6.14 51.79),1557,12
http://www.wikidata.org/entity/Q570155,"John II, Duke of Cleves",Point(6.14 51.79),1458,16
http://www.wikidata.org/entity/Q738949,Agnes of Cleves,Point(6.14 51.79),1422,15
http://www.wikidata.org/entity/Q6729875,Magdalena Luther,Point(12.6484 51.8671),1529,6
http://www.wikidata.org/entity/Q103653,Johann Pfeffinger,Point(12.233333333 48.060833333),1493,6
http://www.wikidata.org/entity/Q95620,"Herman Fortunatus, Margrave of Baden-Rodemachern",Point(8.203055555 48.857222222),1595,11
http://www.wikidata.org/entity/Q66382,Johannes Sturm,Point(6.466666666 50.533055555),1507,22
http://www.wikidata.org/entity/Q70310,Johannes Sleidanus,Point(6.466666666 50.533055555),1506,12
http://www.wikidata.org/entity/Q873088,Diederik Sonoy,Point(6.2925 51.738888888),1529,7
http://www.wikidata.org/entity/Q1397369,Jan van Calcar,Point(6.2925 51.738888888),1500,12
http://www.wikidata.org/entity/Q78184,Anna Ovena Hoyer,Point(9.067777777 54.386388888),1584,9
http://www.wikidata.org/entity/Q117918,Christoph Froschauer,Point(12.7 48.2),1490,10
http://www.wikidata.org/entity/Q61496,"Louis X, Duke of Bavaria",Point(11.531694444 48.048305555),1495,19
http://www.wikidata.org/entity/Q2083435,Anna of Cleves,Point(6.14 51.79),1552,18
http://www.wikidata.org/entity/Q3587930,"Elisabeth of Cleves, Countess of Schwarzburg-Blankenburg",Point(6.14 51.79),1420,6
http://www.wikidata.org/entity/Q3587930,"Elisabeth of Cleves, Countess of Schwarzburg-Blankenburg",Point(6.14 51.79),1420,6
http://www.wikidata.org/entity/Q316096,Matthias Greitter,Point(11.133333333 48.45),1495,8
http://www.wikidata.org/entity/Q1448931,Franz Schmidt,Point(11.916666666 50.316666666),1555,8
http://www.wikidata.org/entity/Q247826,Abraham Heidanus,Point(8.35 49.533333333),1597,7
http://www.wikidata.org/entity/Q542773,"John Casimir, Duke of Saxe-Coburg",Point(10.718333333 50.948888888),1564,17
http://www.wikidata.org/entity/Q542773,"John Casimir, Duke of Saxe-Coburg",Point(10.718333333 50.948888888),1564,17
http://www.wikidata.org/entity/Q1047911,Caspar Hofmann,Point(10.718333333 50.948888888),1572,6
http://www.wikidata.org/entity/Q1047911,Caspar Hofmann,Point(10.718333333 50.948888888),1572,6
http://www.wikidata.org/entity/Q68275,Johannes Poliander,Point(10.608888888 49.58),1487,14
http://www.wikidata.org/entity/Q990515,Matthäus Apelles von Löwenstern,Point(10.608888888 49.58),1594,9
http://www.wikidata.org/entity/Q990515,Matthäus Apelles von Löwenstern,Point(10.608888888 49.58),1594,9
http://www.wikidata.org/entity/Q61869,Gottfried Heinrich Graf zu Pappenheim,Point(10.909444444 48.955277777),1594,25
http://www.wikidata.org/entity/Q61869,Gottfried Heinrich Graf zu Pappenheim,Point(10.909444444 48.955277777),1594,25
http://www.wikidata.org/entity/Q89882,Peter Luder,Point(8.6475 49.202222222),1415,6
http://www.wikidata.org/entity/Q96928,Thomas Selle,Point(12.116666666 51.616666666),1599,12
http://www.wikidata.org/entity/Q72693,Hans Denck,Point(11.283333333 47.733333333),1495,9
http://www.wikidata.org/entity/Q116611,Johann Froben,Point(9.9 50.116666666),1460,18
http://www.wikidata.org/entity/Q95239,Maria of Jever,Point(7.900833333 53.574444444),1500,10
http://www.wikidata.org/entity/Q95239,Maria of Jever,Point(7.900833333 53.574444444),1500,10
http://www.wikidata.org/entity/Q61974,Louis IX,Point(12.833333333 48.166666666),1417,20
http://www.wikidata.org/entity/Q64254,"George the Rich, Duke of Bavaria",Point(12.833333333 48.166666666),1455,20
http://www.wikidata.org/entity/Q89280,Elisabeth of Bavaria,Point(12.833333333 48.166666666),1478,10
http://www.wikidata.org/entity/Q105959,Margarete von Bayern,Point(12.833333333 48.166666666),1480,7
http://www.wikidata.org/entity/Q4007657,Valentinus Smalcius,Point(10.718333333 50.948888888),1572,6
http://www.wikidata.org/entity/Q4007657,Valentinus Smalcius,Point(10.718333333 50.948888888),1572,6
http://www.wikidata.org/entity/Q65601,Nikolaus Decius,Point(11.916666666 50.316666666),1485,12
http://www.wikidata.org/entity/Q68666,"John Ernest, Duke of Saxe-Eisenach",Point(10.718333333 50.948888888),1566,16
http://www.wikidata.org/entity/Q1972898,Gasparo Duiffopruggar,Point(10.7 47.566666666),1514,6
http://www.wikidata.org/entity/Q62663,Willibald Pirckheimer,Point(11.183888888 48.891944444),1470,15
http://www.wikidata.org/entity/Q99404,Caritas Pirckheimer,Point(11.183888888 48.891944444),1467,7
http://www.wikidata.org/entity/Q693751,Hans Alberthal,Point(11.183888888 48.891944444),1570,6
http://www.wikidata.org/entity/Q322838,Adam Gumpeltzhaimer,Point(12.55857 48.02798),1559,8
http://www.wikidata.org/entity/Q65368,George Spalatin,Point(10.9275 49.173888888),1484,16
http://www.wikidata.org/entity/Q67158,Katharina Kepler,Point(9.013055555 48.801388888),1547,11
http://www.wikidata.org/entity/Q66274,"Eric I, Duke of Brunswick-Lüneburg",Point(9.46358 52.5055),1470,13
http://www.wikidata.org/entity/Q70830,Friedrich Dedekind,Point(9.46358 52.5055),1525,9
http://www.wikidata.org/entity/Q57654,Sophie of Mecklenburg-Güstrow,Point(11.465 53.8925),1557,37
http://www.wikidata.org/entity/Q57654,Sophie of Mecklenburg-Güstrow,Point(11.465 53.8925),1557,37
http://www.wikidata.org/entity/Q684224,"Albrecht VII, Duke of Mecklenburg",Point(11.465 53.8925),1486,18
http://www.wikidata.org/entity/Q1106419,Sophie of Mecklenburg,Point(11.465 53.8925),1481,12
http://www.wikidata.org/entity/Q2269519,Theodoor van Loon,Point(6.315555555 51.08),1581,8
http://www.wikidata.org/entity/Q565577,"Christian, Margrave of Brandenburg-Bayreuth",Point(13.402777777 52.517222222),1581,16
http://www.wikidata.org/entity/Q565577,"Christian, Margrave of Brandenburg-Bayreuth",Point(13.402777777 52.517222222),1581,16
http://www.wikidata.org/entity/Q824250,"Frederick IX, Margrave of Brandenburg",Point(13.402777777 52.517222222),1588,10
http://www.wikidata.org/entity/Q62171,Frederick III,Point(7.516666666 49.983333333),1515,22
http://www.wikidata.org/entity/Q62482,John Casimir of the Palatinate-Simmern,Point(7.516666666 49.983333333),1543,21
